"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FF","2025-09-19","94.3","2.65","5.99","Rushing, Dalton",687221,592662,,"swinging_strike",,,,,2,"Dalton Rushing strikes out on a foul tip.","R","L","L","LAD","SF","S",,,1,0,2025,"0.73","1.56","0.17","2.94",,681624,571771,1,5,"Bot",,,,,,,-7.988007184829972,-137.02977087622256,-5.64462547372641,10.911676370561029,29.94701991612834,-11.457807136329471,"3.28","1.45",,,,"93.6",2462,"5.9",776256,672275,527038,669477,656305,642715,671218,687551,666464,"54.56",,,,,,,,41,2,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard",141,"0","-0.046","72.9","6.7",,"0.046",,-1,-1,"0.465","0.465",33,24,34,24,2,1,5,3,,2,"1.01","0.73","0.73","43.3",5.599499708899308,10.756022319570283,33.27961018503097,33.508076251851705,22.248835144738678
"FF","2025-09-19","94.2","2.57","6.08","Rushing, Dalton",687221,592662,,"ball",,,,,12,"Dalton Rushing strikes out on a foul tip.","R","L","L","LAD","SF","B",,,0,0,2025,"0.66","1.49","0.35","3.87",,681624,571771,1,5,"Bot",,,,,,,-7.157955955641047,-136.96530026513878,-3.318259710205307,9.832478870173157,29.98792305441114,-12.926910474595372,"3.27","1.42",,,,"93.6",2315,"6",776256,672275,527038,669477,656305,642715,671218,687551,666464,"54.54",,,,,,,,41,1,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard",146,"0","0.03",,,,"-0.03",,-1,-1,"0.465","0.465",33,24,34,24,2,1,5,3,,2,"1.09","0.66","0.66","45.0",,,,,
"SL","2025-09-19","87.2","2.68","5.99","Hernández, Enrique",571771,592662,"walk","ball",,,,,12,"Enrique Hernández walks. Andy Pages to 2nd.","R","R","L","LAD","SF","B",,,3,1,2025,"0.2","0.69","1.09","3.4",,,681624,1,5,"Bot",,,,,,,-4.201189864607579,-127.02861914456021,-1.5768803625346792,2.95728573867983,22.16941917282428,-24.5199270953191,"3.36","1.54",,,,"87",2161,"5.8",776256,672275,527038,669477,656305,642715,671218,687551,666464,"54.73",,0.691978,"0.7",1,0,0,,40,5,"Slider",1,2,1,2,2,1,1,2,"Standard","Standard",142,"0.053","0.18",,,,"-0.18",,-1,-1,"0.412","0.412",33,33,34,34,2,1,5,2,,5,"2.26","0.2","-0.2","44.8",,,,,
"FF","2025-09-19","93.2","2.9","5.79","Hernández, Enrique",571771,592662,,"called_strike",,,,,6,"Enrique Hernández walks. Andy Pages to 2nd.","R","R","L","LAD","SF","S",,,3,0,2025,"0.85","1.42","0.39","2.46",,,681624,1,5,"Bot",,,,,,,-8.257571017247038,-135.38495464519403,-5.906684236011668,12.160066174686467,28.23126181962521,-13.573611212443362,"3.46","1.71",,,,"92.9",2274,"6.1",776256,672275,527038,669477,656305,642715,671218,687551,666464,"54.38",,,,,,,,40,4,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard",142,"0","-0.049",,,,"0.049",,-1,-1,"0.412","0.412",33,33,34,34,2,1,5,2,,5,"1.2","0.85","-0.85","39.4",,,,,
"SL","2025-09-19","87","2.85","5.89","Hernández, Enrique",571771,592662,,"ball",,,,,14,"Enrique Hernández walks. Andy Pages to 2nd.","R","R","L","LAD","SF","B",,,2,0,2025,"-0.02","0.77","0.33","1.09",,,681624,1,5,"Bot",,,,,,,-5.962227934504755,-126.53894959396156,-6.961503620195845,0.8372500429710636,21.558988038216402,-22.72492147554398,"3.38","1.59",,,,"86.9",2153,"5.9",776256,672275,527038,669477,656305,642715,671218,687551,666464,"54.61",,,,,,,,40,3,"Slider",1,2,1,2,2,1,1,2,"Standard","Standard",143,"0","0.099",,,,"-0.099",,-1,-1,"0.412","0.412",33,33,34,34,2,1,5,2,,5,"2.2","-0.02","0.02","46.2",,,,,
"FF","2025-09-19","93.3","2.93","5.81","Hernández, Enrique",571771,592662,,"ball",,,,,2,"Enrique Hernández walks. Andy Pages to 2nd.","R","R","L","LAD","SF","B",,,1,0,2025,"0.66","1.46","0.18","3.57",,,681624,1,5,"Bot",,,,,,,-8.492094228470467,-135.6850485219934,-3.223938858540018,9.993179857239099,28.172845211124734,-13.559253749080897,"3.47","1.67",,,,"93.3",2247,"6.2",776256,672275,527038,669477,656305,642715,671218,687551,666464,"54.3",,,,,,,,40,2,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard",135,"0","0.068",,,,"-0.068",,-1,-1,"0.412","0.412",33,33,34,34,2,1,5,2,,5,"1.15","0.66","-0.66","39.5",,,,,
"SL","2025-09-19","86.5","2.78","5.96","Hernández, Enrique",571771,592662,,"blocked_ball",,,,,14,"Enrique Hernández walks. Andy Pages to 2nd.","R","R","L","LAD","SF","B",,,0,0,2025,"0.06","1.03","0.21","-1.1",,,681624,1,5,"Bot",,,,,,,-6.203579228153596,-125.43431233938084,-12.704594277345771,1.6242320728546946,20.57320628250766,-19.158813932941552,"3.52","1.74",,,,"86.5",2199,"6.1",776256,672275,527038,669477,656305,642715,671218,687551,666464,"54.44",,,,,,,,40,1,"Slider",1,2,1,2,2,1,1,2,"Standard","Standard",135,"0","0.035",,,,"-0.035",,-1,-1,"0.412","0.412",33,33,34,34,2,1,5,2,,5,"1.99","0.06","-0.06","44.8",,,,,
"SL","2025-09-19","87.6","2.41","6.11","Pages, Andy",681624,592662,"single","hit_into_play",,,,,9,"Andy Pages singles on a ground ball to left fielder Heliot Ramos.","R","R","L","LAD","SF","X",7,"ground_ball",0,1,2025,"0.3","0.86","0.3","1.84",,,,1,5,"Bot",93.32,148.09,,,,,-5.674038079649778,-127.58978970126574,-6.007615489259881,4.301168235291273,21.552737850731358,-21.813032234630814,"3.5","1.61",32,"97.7",-1,"87.4",2147,"5.7",776256,672275,527038,669477,656305,642715,671218,687551,666464,"54.77",0.403,0.391,"0.9",1,1,0,2,39,2,"Slider",1,2,1,2,2,1,1,2,"Strategic","Standard",142,"0.039","0.456","74.9","8.3",0.465,"-0.456","97.7",-1,-1,"0.373","0.373",33,24,34,25,2,1,5,1,,1,"2.06","0.3","-0.3","43.5",12.513430115284699,0.3551771001342643,45.04170119708526,40.05254173687631,32.29992212796593
"KC","2025-09-19","79.9","2.71","6.09","Pages, Andy",681624,592662,,"called_strike",,,,,9,"Andy Pages singles on a ground ball to left fielder Heliot Ramos.","R","R","L","LAD","SF","S",,,0,0,2025,"0.17","-0.38","0.71","1.74",,,,1,5,"Bot",,,,,,,-4.665185818132639,-116.44869937321324,-2.222926388523253,2.2782520532255224,18.842317465887746,-35.5258176089592,"3.82","1.75",,,,"79.6",2211,"5.7",776256,672275,527038,669477,656305,642715,671218,687551,666464,"54.83",,,,,,,,39,1,"Knuckle Curve",1,2,1,2,2,1,1,2,"Strategic","Standard",329,"0","-0.04",,,,"0.04",,-1,-1,"0.373","0.373",33,24,34,25,2,1,5,1,,1,"3.9","0.17","-0.17","45.6",,,,,
"CH","2025-09-19","85","2.61","6.08","Rojas, Miguel",500743,592662,"field_out","hit_into_play",,,,,12,"Miguel Rojas pops out to second baseman Casey Schmitt.","R","R","L","LAD","SF","X",4,"popup",0,1,2025,"0.85","0.99","0.96","2.48",,,,0,5,"Bot",179.64,149.8,,,,,-5.511516335662255,-123.73238193809688,-4.138490916063886,9.759049609976252,21.94625170059676,-21.360099031005436,"3.3","1.63",181,"73.5",58,"84.6",1587,"5.7",776256,672275,527038,669477,656305,642715,671218,687551,666464,"54.76",0.037,0.039,"0",1,0,0,3,38,2,"Changeup",1,2,1,2,2,1,1,2,"Standard","Standard",141,"-0.034","-0.22","59.6","7.2",0.057,"0.22","88.0",-1,-1,"0.407","0.407",33,36,34,36,2,1,5,1,,2,"2.13","0.85","-0.85","42.3",10.515922675608971,3.049918540890769,27.667410164518532,47.919762218001466,33.653121437364874
"CH","2025-09-19","82.1","2.6","6.18","Rojas, Miguel",500743,592662,,"called_strike",,,,,8,"Miguel Rojas pops out to second baseman Casey Schmitt.","R","R","L","LAD","SF","S",,,0,0,2025,"0.65","0.93","0.18","1.91",,,,0,5,"Bot",,,,,,,-6.674978267115806,-119.50331525936251,-4.985661516711254,7.426202681283941,19.36149619665203,-22.459045157203967,"3.32","1.59",,,,"81.9",1560,"5.8",776256,672275,527038,669477,656305,642715,671218,687551,666464,"54.74",,,,,,,,38,1,"Changeup",1,2,1,2,2,1,1,2,"Standard","Standard",155,"0","-0.04",,,,"0.04",,-1,-1,"0.407","0.407",33,36,34,36,2,1,5,1,,2,"2.4","0.65","-0.65","45.3",,,,,
